insee,commune,dep,lon,lat,pt,Température moyenne annuelle (°C)__reference,Température moyenne annuelle (°C)__basse,Température moyenne annuelle (°C)__mediane,Température moyenne annuelle (°C)__haute,Température moyenne en été (°C)__reference,Température moyenne en été (°C)__basse,Température moyenne en été (°C)__mediane,Température moyenne en été (°C)__haute,Température moyenne en hiver (°C)__reference,Température moyenne en hiver (°C)__basse,Température moyenne en hiver (°C)__mediane,Température moyenne en hiver (°C)__haute,Nombre de jours avec Tx ≥ 35°C (j/an)__reference,Nombre de jours avec Tx ≥ 35°C (j/an)__basse,Nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Nombre de jours avec Tx ≥ 35°C (j/an)__haute,Nombre de nuits tropicales (j/an)__reference,Nombre de nuits tropicales (j/an)__basse,Nombre de nuits tropicales (j/an)__mediane,Nombre de nuits tropicales (j/an)__haute,Cumul de précipitations annuelles (mm)__reference,Cumul de précipitations annuelles (mm)__basse,Cumul de précipitations annuelles (mm)__mediane,Cumul de précipitations annuelles (mm)__haute
59363,Louvignies-Quesnoy,59,3.640201278121993,50.216065016242105,,10.078288783786183,12.896545466218257,13.092203222975492,13.392203222975493,17.27828878378618,19.96871658783964,20.74654546621825,21.51088770946102,3.0561176621648016,4.903946540543419,5.792203222975493,6.4822032229754925,0.1,0.9565775675723666,3.0,5.978288783786184,0.9,6.856577567572366,11.078288783786183,14.948021486503285,739.9424377769003,697.0278924390827,801.000319729533,881.7589832431185
59553,Santes,59,2.961292333421653,50.5906152130101,,10.805116833406844,13.556822444542457,13.786822444542455,14.080233666813683,17.855116833406843,20.38535050022053,21.16511683340684,21.958294388864385,3.936822444542456,5.833411222271228,6.663411222271228,7.296822444542457,0.2,1.1170561113561406,3.234112222712281,6.848831665931579,1.6,10.655841670342108,15.868224445424564,20.168224445424563,714.0152090472982,654.3486679425578,769.2721506743115,866.9286249676977
62602,Nempont-Saint-Firmin,62,1.7394522327584927,50.36179586851487,,10.705946100400396,13.342304592579415,13.676202166242556,14.118150953074124,17.140355805747852,19.2389191506006,20.44866308475844,21.10671429792687,4.497638821389808,6.383997313568829,7.416202166242554,8.002304592579417,0.1,0.6415363950529446,2.4025606584215744,5.524609185158835,0.5805121316843149,4.949218370317668,9.7102426336863,15.078948872319652,813.1293598471017,784.686499968963,891.0735106291996,1015.6792266731886
59585,Templemars,59,3.060009209894381,50.5705048055285,,10.72164439886709,13.478355601132913,13.71,14.02,17.79164439886709,20.366711202265822,21.09164439886709,21.85493319660128,3.8516443988670894,5.73328879773418,6.554110997167726,7.204110997167725,0.2,1.09177800566455,3.29177800566455,6.6164439886709,1.5,10.8684480906328,15.458890028322749,19.241109971677247,719.64920861412,657.6303802617437,776.3795683172149,879.5406268678505
59482,Quesnoy-sur-Deûle,59,3.0071451514806737,50.71301375649486,,10.83858193480167,13.587823280340544,13.834556109489826,14.127922524064465,17.891948349376314,20.37597417468816,21.190659410737208,22.00260776011352,3.985215520227029,5.898581934801669,6.736633585425361,7.36858193480167,0.2,0.9000000000000001,3.35974174688155,6.57922524064465,1.6402582531184504,10.431380442914936,15.719483493763102,20.5663358542536,712.7637596779306,647.0894378970667,766.5050479616086,853.6761929732309
62022,Alincthun,62,1.8104903385854727,50.72081352304858,,10.10401709243185,12.706615383188666,13.031811964702294,13.402598290756815,16.50921367394548,18.687008546215925,19.74401709243185,20.5037777798386,3.8662222201614034,5.686222220161403,6.686615383188664,7.233623929404588,0.1,0.2,1.5740170924318486,4.170085462159243,0.4,2.425982907568152,6.422051277295546,11.77555559677194,977.7530428609114,938.087453301844,1038.8916071708256,1215.675145545334
62648,Parenty,62,1.8008334376851098,50.59415126819947,,9.810814405010234,12.409384950760543,12.72775487276423,13.119886510127108,16.26166089629554,18.340131130172537,19.508200116556285,20.17330988256734,3.5219992392144914,5.33759165631662,6.355760954573682,6.876362825813557,0.0999999999999999,0.2989968812668745,1.6366140348587777,4.298996881266874,0.3010031187331254,2.011848342042584,5.313854579508835,10.526142884539473,997.3611090942665,970.1943897151024,1058.2726068616066,1220.4363436370645
62299,Eps,62,2.2962464456820557,50.45485689491162,,9.84,12.44,12.69,12.99,16.28,18.5,19.56,20.22,3.55,5.31,6.22,6.82,0.0,0.3,1.5,4.0,0.3,2.1,6.0,9.4,994.86,944.59,1065.42,1187.17
62038,Ardres,62,1.9838271975944264,50.87705720250133,,10.623314478164136,13.121106995613204,13.419486691823108,13.877036505430574,16.72393081556876,18.829604904031083,19.74895886373751,20.66087900109437,4.719979326355977,6.483561923525264,7.449015015177664,7.976528672432429,0.0321069541383713,0.2419445743444677,1.0203262976030052,2.681489563591812,0.4222693339322748,4.319750108926351,8.359215338234494,17.712564132678754,791.5901766534735,765.399961774581,856.7847749252601,971.2194233337722
62107,Bénifontaine,62,2.8269645046388927,50.47568694807123,,10.6,13.39,13.61,13.92,17.62,20.19,20.96,21.66,3.8,5.7,6.55,7.19,0.2,1.1,3.3,6.4,1.0,7.8,12.2,16.0,674.8,631.24,735.42,829.49
62685,Radinghem,62,2.1170901962578923,50.54704109650981,,9.846313904552,12.449997893322822,12.722629915781177,13.02210393262494,16.285787921395762,18.46526193823953,19.606313904552,20.18473595508329,3.556839887708234,5.336839887708234,6.269997893322822,6.839471910166587,0.0,0.2684199438541169,1.2631601122917662,4.336839887708234,0.3,1.968419943854117,5.831580056145883,9.536839887708236,994.876966288339,947.9927183962228,1056.4992787820045,1211.1954704992802
59429,Neuville-sur-Escaut,59,3.35133499299467,50.29069086499566,,10.64601960622392,13.457330076944704,13.668658940997226,13.90355631946529,17.82601960622392,20.500080554321848,21.24366881325706,21.88949537136736,3.6883054937799455,5.556623182510145,6.409987805049747,7.066484196045039,0.1350360900470819,1.5431219551358073,3.4614294377801285,6.92193138283926,1.3228588755602568,9.07255995890431,13.778779655083955,18.91716353512554,713.2366385272026,667.0250253702156,782.1682522765012,863.8450407707528
59541,Saint-Python,59,3.4747868271814992,50.19371287021349,,10.261929962265771,13.071929962265774,13.291929962265773,13.521929962265771,17.45192996226577,20.12176913207696,20.90176913207696,21.53176913207696,3.262090792454586,5.112251622643401,5.9822516226434015,6.642412452832215,0.1,1.5000000000000002,3.2000000000000006,6.301608301888144,1.1,7.203216603776287,11.60482490566443,15.61929962265772,731.2660751697324,683.6284590942712,797.1686484527535,882.4509856602774
59491,Raismes,59,3.48958718607435,50.41079664238092,,10.801179936145305,13.577988022872884,13.812359872290608,14.078776455563585,17.971179936145305,20.64719959018219,21.414763352872324,22.07157143959991,3.8539749201816287,5.728776455563585,6.588776455563584,7.252794984036325,0.1999999999999999,1.584231346186055,3.344046061458633,7.2835219538083456,1.4921156730930274,9.93577990945538,14.592007157463328,20.292061415278177,705.3581334209624,662.1020878864167,770.7236251578814,852.3512799661461
62288,Ecques,62,2.289314466726226,50.67513310587206,,10.339932977037106,12.949939679333395,13.279919572444529,13.629892763259372,16.93993297703711,19.19992627474081,20.2099396793334,20.85991287014824,3.939919572444528,5.7699262747408175,6.679912870148239,7.309919572444527,0.1,0.5,2.2,5.100067022962893,0.2,2.199731908148426,5.899262747408171,8.199329770371063,717.3227211322935,690.3326340024418,788.4915750396281,871.2518429575433
62692,Rebergues,62,1.95350371791162,50.75378112459986,,10.01,12.62,12.95,13.39,16.43,18.63,19.66,20.58,3.75,5.57,6.6,7.1,0.1,0.2,1.5,3.8,0.4,2.5,6.2,13.6,985.59,954.28,1055.74,1229.32
62547,Marant,62,1.8409838850939972,50.47099891093174,,10.31,12.89,13.17,13.57,16.69,18.74,19.94,20.52,4.13,5.95,6.92,7.43,0.1,0.4,1.5,4.1,0.4,3.0,6.8,11.9,961.85,932.06,1024.58,1145.77
59058,Beaufort,59,3.965228235671413,50.21866426264936,,9.952300839061367,12.772896179189363,12.9993643991467,13.292896179189365,17.21583261910403,19.89583261910404,20.72289617918936,21.48642795923203,2.895237278976039,4.761705498933374,5.655832619104034,6.362300839061368,0.0646821995733495,0.6,2.2353178004266505,5.194046598720048,1.2999999999999998,8.923410997866746,13.1587287982934,17.911504195306843,855.3360279450116,816.0793584214276,949.7769942024188,1066.4420112348862
62015,Airon-Notre-Dame,62,1.667480131636868,50.44135495870419,,10.584659842693451,13.13158921817055,13.482070595441929,13.860327271586614,16.793739167401014,18.78532112789667,19.98914714917996,20.593840593658072,4.551842900626702,6.353856901468528,7.348972706462341,7.885450334255323,0.057827978301013,0.357827978301013,1.7402979414431985,4.211744147735892,0.5843440433979739,3.79720845547832,8.615034788208733,13.928741093367607,882.7815696121668,857.5940646211533,961.9038270107972,1107.9680528645574
62709,Riencourt-lès-Cagnicourt,62,2.961089377506564,50.19444509574794,,10.25,13.06,13.23,13.51,17.3,19.93,20.61,21.34,3.41,5.25,6.07,6.76,0.1,1.2,2.9,5.8,0.7,5.9,10.2,13.4,688.68,652.05,779.37,810.3
62587,Montigny-en-Gohelle,62,2.930210601619129,50.42887730080062,,10.570591353053596,13.358237719041686,13.570591353053596,13.817652255089328,17.589414536047638,20.207060902035728,20.90941453604764,21.649414536047644,3.7705913530535966,5.626475438083373,6.492944987065507,7.144121804071462,0.2,1.3764636598808966,3.235304510178655,6.335304510178655,0.9117681700595516,7.535304510178655,12.005913530535963,15.517681700595515,674.2504441255227,633.4359807535794,748.3492991969528,808.1147519379039
59088,Bois-Grenier,59,2.8723840841616237,50.64909640318538,,10.530915841866198,13.170915841866195,13.416368458475857,13.659094766780685,17.097284300342054,19.46546322525654,20.25272630830483,20.903642150171027,4.186368458475856,6.019094766780684,6.866368458475856,7.499094766780685,0.0999999999999999,0.6,2.5,5.1,0.3272630830482882,3.2,6.481789249144864,8.763578498289728,705.06204385667,659.2611386234507,767.5846287543311,875.1250532141505
62427,Hénin-Beaumont,62,2.959252250711777,50.40936362842256,,10.56929574159905,13.357230021243703,13.569295741599047,13.81549290266508,17.588262881421375,20.20619716106604,20.908262881421376,21.648262881421378,3.769295741599048,5.624460042487408,6.4913614619543925,7.142394322132064,0.2,1.37934279644656,3.2309858053301603,6.330985805330159,0.91032860177672,7.53098580533016,11.99295741599048,15.5032860177672,674.3103301660885,633.6395357087719,748.6405238605696,807.8511669853175
62737,Sains-en-Gohelle,62,2.6842016716552832,50.45099711397664,,10.37465330416993,13.016535374201728,13.247645118819452,13.526059907976904,16.98246844286329,19.35730559118372,20.07078968163012,20.82004623889126,3.991707275183683,5.793900998960698,6.672064621176168,7.293378870209228,0.1012110552780124,0.6060552763900621,2.292595425566003,5.112080699825533,0.2925058667022309,2.415138850581819,5.613322927271465,7.722257236690268,716.720023289448,674.9043031311546,792.1132855380401,848.7526647481933
62471,Bellinghem,62,2.231432977358096,50.66112564813516,,10.24263597945782,12.851587979208572,13.17144243450895,13.50831685078607,16.814462085689552,19.06182370486799,20.08905184834586,20.72874141588588,3.8564043413908697,5.682541189878722,6.601862295776558,7.222773137741812,0.1,0.4678055273389838,2.0471135567589487,4.984925263258005,0.2160972363305081,2.056764490270252,5.693111489414331,8.212035755580992,762.6551310484141,730.6116690050303,833.2250314223854,927.894683373439
59467,Pont-sur-Sambre,59,3.845694257104606,50.23144218289711,,9.922035585294651,12.73244270235358,12.952035585294649,13.25189987960834,17.14244270235358,19.84244270235358,20.602849819412512,21.40284981941251,2.88189987960834,4.732306996667271,5.622306996667271,6.33217129098096,0.0986429431369002,1.0945717725476012,2.8918576588214018,6.090500601958302,0.9067852843154988,6.440711705892992,10.637997592166794,14.850211103934692,748.5328831642856,706.1747317797815,806.7536884108819,926.6348464587802
62869,Wailly,62,2.7239305883590577,50.24907055320777,,10.24,13.03,13.23,13.51,17.29,19.86,20.59,21.36,3.38,5.24,6.07,6.73,0.1,1.5,3.2,6.0,0.8,5.5,10.2,13.7,690.51,651.93,777.14,809.84
62196,La Calotterie,62,1.7178481344106364,50.47888294396855,,10.49,13.08,13.42,13.76,16.85,18.9,20.09,20.67,4.34,6.17,7.16,7.67,0.1,0.4,1.9,4.2,0.5,3.3,7.2,12.1,949.87,919.86,1024.86,1186.95
62008,Acquin-Westbécourt,62,2.077022168137649,50.729244552640765,,9.8496056456751,12.430605952222264,12.750616136156752,13.090611044189508,16.29323322747456,18.51404161985988,19.56323322747456,20.27202063889657,3.5465945420991227,5.322268668533555,6.282440214826421,6.8685849712589615,0.0999999999999999,0.3040419619266064,1.4547202833810238,4.469429648833733,0.2979790190366967,1.9921197548365488,6.272062704220836,11.972849508481827,988.792305350443,938.882176791727,1061.4418517710535,1221.0277647816577
62326,Favreuil,62,2.8589465813394748,50.12540018852017,,10.04,12.87,13.04,13.31,17.1,19.72,20.43,21.21,3.17,5.01,5.82,6.52,0.2,1.4,3.2,5.9,0.7,5.2,9.6,12.6,700.03,657.06,785.64,823.49
62076,Bainghen,62,1.9024973740323208,50.75075835222871,,10.012435722443287,12.622435722443289,12.953653583664932,13.392435722443288,16.432435722443287,18.632435722443287,19.661217861221644,20.58243572244329,3.752435722443289,5.572435722443289,6.602435722443288,7.103653583664933,0.1,0.2,1.5,3.8,0.4,2.5,6.2,13.612178612216445,985.3512992005578,954.0729635923204,1055.582895902408,1229.0581598373462
62831,Troisvaux,62,2.3438430557533816,50.41073403756595,,9.810566239003531,12.578537927053354,12.818537927053352,13.08056623900353,16.594481303153,18.984481303153,19.960566239003533,20.670424679252648,3.20665117485406,5.03665117485406,5.92665117485406,6.58665117485406,0.1,0.64056623900353,2.24056623900353,5.360849358505295,0.4000000000000001,3.1014155975088253,6.960849358505295,10.001415597508826,865.0656960648487,818.4188568548059,930.2627233100802,1030.6234519830234
62270,Divion,62,2.504493176366587,50.46981069972274,,10.11,12.76,12.99,13.25,16.73,19.06,19.88,20.6,3.68,5.47,6.36,7.02,0.1,0.5,2.0,4.9,0.2,1.8,4.9,7.3,727.61,684.99,795.37,878.24
62373,Givenchy-lès-la-Bassée,62,2.760487776260326,50.53197845010602,,10.56,13.2,13.45,13.69,17.14,19.48,20.25,20.93,4.2,6.03,6.91,7.48,0.1,0.6,2.3,5.0,0.4,3.0,6.3,9.1,706.57,665.17,782.99,884.26
59222,Faumont,59,3.135232637234806,50.45356510106528,,10.699470318865089,13.449717405775525,13.679223231954651,13.98155471493482,17.761554714934817,20.35738592279536,21.089897300033986,21.85148752228285,3.825301526725624,5.704807352904755,6.517633009705792,7.151554714934821,0.2,0.9540422669163848,3.0080845338327693,6.377357096718053,1.5049417382086987,10.605663672930802,14.939533905669592,18.98127183526661,717.6498419684984,660.00451855013,774.7507971688988,878.9302808305106
62013,Agny,62,2.760614723576159,50.25297296261735,,10.24,13.03,13.23,13.51,17.29,19.86,20.59,21.36,3.38,5.24,6.07,6.73,0.1,1.5,3.2,6.0,0.8,5.5,10.2,13.7,690.51,651.93,777.14,809.84
62661,Bouin-Plumoison,62,1.981151892687218,50.37638518531804,,10.241999434795838,12.85177060935565,13.101999434795838,13.411770609355653,16.624879305261242,18.76332495730845,19.864192828940688,20.42355378274864,4.050216261402858,5.821541783915468,6.731541783915468,7.290216261402858,0.0132552251260932,0.3,1.6,4.199999999999999,0.4,2.784456520472049,6.982168266070192,11.364336532140388,966.2123631414022,921.2492049930758,1024.4861313161214,1145.929721140565
62608,Neuville-Bourjonval,62,3.024517591329105,50.06795941951617,,9.999478011181782,12.856845231244206,13.026845231244206,13.296318674830877,17.068424898355122,19.736845231244207,20.49526556200422,21.18526556200422,3.1968452312442057,5.064212447048493,5.913159336350905,6.64105310856852,0.2,1.8789377434668468,3.673672179333559,6.278937743466847,0.5105311282665765,4.278983440708637,7.336904667465494,9.779029244403864,678.72087910009,636.6902789916306,764.4616986928465,810.7038226097734
62758,Saint-Martin-Boulogne,62,1.6473484363577349,50.723609489299726,,10.453454302116484,13.020807202447406,13.391783282667994,13.795483357921563,16.58331743911683,18.641549275135343,19.736950637018072,20.523182473737265,4.454031691433647,6.261855849377181,7.284757709354895,7.8266284326315105,0.0317624746246278,0.2185429915534684,1.1615562479706332,3.587995214112952,0.6232555676795849,3.763754199157292,7.769102570659763,15.640235157747703,856.733796206182,839.3737808106031,928.5077070272478,1070.4521384651982
62888,Wierre-au-Bois,62,1.7683900379913065,50.65096570846831,,10.059624623655782,12.67858572289922,13.00672501770422,13.41450924701016,16.47586747286017,18.581284398602406,19.724447895869805,20.417667726084336,3.8237624506852015,5.660463493333483,6.671703324338427,7.233484902396243,0.1,0.2226005659515633,1.6900287604792432,4.236796335855209,0.3773994340484367,2.494797446581725,6.0529602180056425,11.179174388152864,980.4483704834752,952.1080914756296,1044.6971291273978,1223.5305431674303
62190,Busnes,62,2.513922111935763,50.58878292607506,,10.459907025803869,13.089907025803868,13.376449726875691,13.6797210774116,17.010092974196134,19.349907025803866,20.26289945375138,20.90654270107182,4.109814051607734,5.929721077411601,6.83644972687569,7.423271350535911,0.1,0.6,2.2,4.966356752679557,0.366356752679557,2.930854021436456,6.031783763397785,8.996281032154684,704.972912865431,675.9182229424421,775.7714425319642,849.3596654744063
59156,Courchelettes,59,3.0597451984755346,50.34282286786805,,10.73,13.56,13.76,14.04,17.91,20.61,21.26,21.98,3.77,5.64,6.5,7.16,0.2,1.8,3.7,6.6,1.4,10.2,14.9,19.0,709.26,668.68,782.11,862.23
62212,Capelle-lès-Hesdin,62,1.991172293332306,50.34731979035567,,10.169115755388152,12.776909737915876,13.026909737915876,13.336909737915876,16.57132177286043,18.703527790332704,19.80690973791588,20.36573380780498,3.962497702971329,5.73808566802678,6.648085668026779,7.200291685499054,0.0779398252772524,0.3,1.6,4.177939825277252,0.3999999999999999,2.61175930110901,6.789699126386262,11.02351860221802,970.3587609201716,925.7802836644696,1029.6092535771083,1147.5953410530444
59169,Damousies,59,4.008031845218931,50.219889169518645,,9.94902645666662,12.765235570090928,12.993370076347407,13.286521016348502,17.210014925615063,19.892381607398967,20.71780646260608,21.47987616708085,2.887787002365373,4.755513087159355,5.645077351316007,6.353007646841238,0.0664484926765499,0.5891876447367309,2.222739152060181,5.164866304927351,1.2763331821609696,8.882866720392197,13.154981615442932,17.92012106417878,855.7280138519758,816.4754269789305,949.92180660202,1070.1745127659276
62453,Hézecques,62,2.191433441529317,50.53403523637523,,9.9,12.51,12.77,13.06,16.33,18.5,19.66,20.21,3.62,5.4,6.33,6.89,0.0,0.3,1.2,4.4,0.3,2.0,5.8,9.6,991.34,945.52,1047.06,1205.29
59259,Ghissignies,59,3.617209818867505,50.22787315663109,,10.19335641445927,12.99435295229038,13.213024235182235,13.513024235182234,17.393356414459273,20.05501731084445,20.844352952290382,21.58568166939853,3.1826920559051977,5.042027697351124,5.913024235182234,6.603024235182235,0.1,1.186712828918541,3.0000000000000004,6.093356414459271,0.9,7.08671282891854,11.193356414459272,15.753494901214896,733.8611134958276,691.9246430187314,791.5647740143398,875.775466448118
62791,Séricourt,62,2.312355072461542,50.29560436534126,,9.899365739623924,12.659365739623926,12.909365739623926,13.159365739623926,16.673742062534792,19.03374206253479,20.03,20.673742062534792,3.3206130938021907,5.140613093802191,6.026236770891323,6.67061309380219,0.1,0.5999999999999999,2.2875264582173527,5.456236770891323,0.4,3.456236770891324,6.5562367708913225,10.324947083565291,859.3574001956144,818.8524319454752,903.1405503309207,1007.4637427993752
59569,Sin-le-Noble,59,3.1203534217917355,50.36765931033372,,10.789970106638192,13.580871216617904,13.786406025985324,14.0767651958235,17.899451874080256,20.551949596255447,21.240324645953848,21.97053093885048,3.88941872046128,5.753883911093858,6.599792836980361,7.230886848431485,0.2,1.4608069489880091,3.553513539313858,6.6357902733377045,1.5517013888371434,10.967768822472394,15.692273742455583,19.98700380784927,710.8494760115896,664.9462556159153,783.3393551565937,866.7363274176076
59327,Lallaing,59,3.1687405998147478,50.38640354890847,,10.85,13.61,13.82,14.12,17.9,20.52,21.24,21.97,4.0,5.86,6.69,7.29,0.2,1.2,3.5,6.6,1.7,11.6,16.5,20.9,711.86,661.92,784.09,877.71
62796,Simencourt,62,2.633774646477041,50.254482475210565,,9.95,12.72,12.92,13.18,16.72,19.21,20.0,20.78,3.38,5.22,6.07,6.74,0.1,0.9,2.5,5.6,0.5,3.7,7.3,10.7,854.7,803.89,945.71,1011.98
62525,Longuenesse,62,2.24559252858289,50.73577287525541,,10.555492472757669,13.182124160737514,13.496495566872625,13.861075301709707,17.13077376535217,19.407313923506308,20.425584002583378,21.075584002583376,4.195656714376645,6.050512716520704,6.960787305997825,7.589738446970017,0.1,0.5827007907706869,2.170364825679916,5.1731274987496825,0.3654015815413738,2.922414638122965,6.94181391267057,9.843782518654285,706.0862898455114,680.398848549472,777.0420909512096,857.1410702123851
62273,Doudeauville,62,1.8314807762386212,50.62432679953625,,9.74987218332386,12.349914788882574,12.66987218332386,13.059723063868365,16.209850880544504,18.29004260555872,19.459978697220645,20.129850880544502,3.4498295777651475,5.259808274985791,6.279659155530296,6.799680458309652,0.1,0.3,1.6,4.300639083380697,0.3,1.8997869722064344,5.201065138967829,10.398721833238604,1001.4693093145788,974.446366221212,1062.3553166983577,1225.2814821980733
59600,Tourmignies,59,3.084943806501661,50.50400892605418,,10.66008430649562,13.41152492170928,13.641524921709282,13.95152492170928,17.73008430649562,20.31008430649562,21.021524921709283,21.790084306495626,3.772965536922941,5.652965536922941,6.472965536922941,7.122965536922941,0.2,1.1,3.3,6.6,1.5,10.31524921709281,14.986436912819606,18.51524921709281,719.9514406152136,660.467562516415,779.9556160622278,883.8738382210316
59071,Bersée,59,3.1509802420567468,50.48054868360901,,10.71,13.46,13.69,13.99,17.77,20.37,21.11,21.87,3.84,5.72,6.53,7.16,0.2,0.9,2.9,6.3,1.5,10.7,14.9,19.1,717.12,659.65,772.64,877.24
59061,Beaurepaire-sur-Sambre,59,3.7969305164638647,50.0603552182885,,9.817178509425087,12.691003907314576,12.853258805609002,13.156737995783269,17.11535036890945,19.87416312836933,20.67467713708016,21.486994363573512,2.6949555888583334,4.566846411698984,5.456048523471854,6.170602426394989,0.0847360673921924,0.8651375483117775,2.4998142400926384,5.500619740728296,1.379711190245681,9.997657551978584,13.355277095187024,18.067664655137463,880.0476777147605,834.7054376077405,975.9865457209576,1086.3667318801245
62164,Bourlon,62,3.1210529094066075,50.180849984411225,,10.450264875718425,13.267289827917818,13.452694818357696,13.708099808797574,17.566744722756482,20.24376967495588,20.918364684516,21.598364684516,3.5491900191202426,5.405404990439878,6.230809980879757,6.901619961759515,0.1,1.4161996175951508,3.1161996175951505,6.070249521993938,1.0621497131963629,7.772898279178177,12.251247609969692,15.899846462755145,703.3682765204555,658.8972477250306,782.6265452202223,836.3793859469047
62402,Halinghen,62,1.6825909673364348,50.604332027842446,,10.12207934059903,12.751507521934297,13.08181942302415,13.511351571389367,16.530000000000005,18.62942818133527,19.77932421430532,20.479220247275368,3.903690829563275,5.753222977928494,6.763326944958445,7.343119010898542,0.0994801648502429,0.2,1.7958413188019438,4.197920659400973,0.4010396702995141,2.705198351497571,6.2103967029951415,10.920793405990285,975.7729533004546,950.1326167223812,1042.5413609766154,1230.1004173847027
62590,Monts-en-Ternois,62,2.387211949373096,50.32093054209526,,9.81,12.58,12.81,13.05,16.59,19.0,19.94,20.67,3.21,5.02,5.92,6.54,0.1,0.8,2.2,5.6,0.4,3.1,6.7,10.1,866.06,812.23,934.05,1036.39
62804,Sus-Saint-Léger,62,2.4342352382924317,50.23967021970525,,9.840816543738455,12.602128466061536,12.828192699092304,13.07950462141538,16.622128466061532,19.04393576696923,19.93344038838461,20.69344038838461,3.23950462141538,5.062128466061536,5.956880776769225,6.573440388384613,0.1,0.8131192232307745,2.0393576696923232,5.647523107076903,0.4,3.252476892923098,6.752476892923098,10.1,863.1850900943847,810.5412740174309,934.6107041365552,1003.337898795646
59323,Jenlain,59,3.630370896818287,50.30996028702502,,10.37705205648807,13.157379605767172,13.377379605767176,13.647870929685828,17.567215831127623,20.227215831127623,21.007379605767174,21.65885357752314,3.3867245072089665,5.236888281848518,6.097052056488069,6.777215831127622,0.1,1.2983622536044834,3.0,6.493449014417933,1.0967245072089666,7.493449014417933,12.3803470432538,16.980347043253797,724.8836303588869,679.4625892291253,790.4790076051754,868.6823494027325
59607,Vendegies-au-Bois,59,3.578382898023249,50.17823133433794,,10.060730732457904,12.88605913765345,13.07540232726236,13.35905174544677,17.258394935055676,19.95905174544677,20.731387542849,21.476350581815588,3.037738124664588,4.8800739220668135,5.773066529860133,6.456059137653451,0.1,0.9635058181559006,3.046715948044543,5.993431896089087,0.9467159480445432,6.816789870111357,11.14014784413363,14.680295688267258,741.1088657043671,696.5781961616606,805.0468298393371,885.068530046874
62765,Saint-Omer,62,2.263579173820006,50.76768557289382,,10.61,13.24,13.55,13.92,17.18,19.46,20.48,21.13,4.26,6.12,7.03,7.66,0.1,0.6,2.2,5.2,0.4,3.1,7.2,10.1,703.28,677.92,773.22,853.65
62094,Beaumerie-Saint-Martin,62,1.7964271512272003,50.446303014283856,,10.306724741150214,12.88726422208843,13.175695474012787,13.569861405235962,16.688242962421317,18.73824296242132,19.9377034814831,20.5177034814831,4.125746000817327,5.946285481755542,6.917364443631973,7.427364443631973,0.1,0.4,1.6254665634299204,4.105394809382153,0.4053948093821536,2.9642407651958083,6.795607406053288,11.858845955813656,962.4841131277516,932.175793833342,1028.8986379417315,1163.7097349124383
62700,Regnauville,62,2.002043633967827,50.316689521164406,,10.117374106196614,12.721472256639233,12.971472256639233,13.28147225663923,16.523275955754,18.659177805311383,19.751472256639232,20.32507965486877,3.899668557524461,5.667864858409692,6.577864858409692,7.133766707967077,0.0409815044261535,0.3,1.6,4.140981504426153,0.4,2.4639260177046136,6.604907522130768,10.727852035409228,972.6686559733652,929.5167699025158,1033.327260654729,1144.856729477978
62005,Achiet-le-Grand,62,2.7789515014521924,50.1327484153444,,10.0129874422152,12.8429874422152,13.0129874422152,13.282987442215198,17.079740581661397,19.6929874422152,20.4097405816614,21.1897405816614,3.136234302769,4.976234302769,5.786234302769,6.486234302768999,0.2,1.4,3.2,5.9,0.7,4.997405816614001,9.6,12.6,700.4216820878795,658.208033705854,787.3688036982272,831.8166209371645
62086,Bavincourt,62,2.5644701455140035,50.22361891771515,,9.803034958751958,12.575256572811352,12.775256572811353,13.03525657281135,16.587395574879636,19.073467812646506,19.871649507985744,20.657312962888525,3.2043137264965984,5.036754329795475,5.900599480037497,6.55453271573608,0.1,0.8777838594060585,2.289745416941379,5.397861353449333,0.4281969193616017,3.5748190929443053,7.156393838723202,10.362666573639672,863.8886380255356,810.9562812945023,950.0079526730512,1019.0038538486008
59098,Bousbecque,59,3.074777559372178,50.76355420159037,,10.83,13.58,13.82,14.11,17.88,20.37,21.2,22.0,3.98,5.89,6.74,7.36,0.2,0.9,3.3,6.4,1.7,10.2,15.6,20.6,713.38,641.87,764.39,844.82
62493,Lebucquière,62,2.9565308420069827,50.10966362916732,,10.08,12.88,13.06,13.34,17.14,19.77,20.46,21.2,3.21,5.04,5.85,6.54,0.2,1.2,3.2,5.8,0.8,5.4,9.5,12.6,696.97,658.83,787.42,821.58
62508,Lières,62,2.409110268031109,50.5494426705481,,10.12,12.77,13.03,13.31,16.73,19.0,19.89,20.61,3.69,5.5,6.42,7.06,0.1,0.6,2.0,4.9,0.2,1.7,4.7,7.2,727.24,695.01,793.88,877.85
59139,Caudry,59,3.4187596311637583,50.119153354457545,,10.13,12.97,13.18,13.42,17.34,20.04,20.81,21.46,3.12,4.98,5.83,6.52,0.1,1.3,3.1,6.2,1.0,7.3,11.2,15.2,737.62,687.41,804.81,891.75
62277,Drocourt,62,2.933275495429655,50.39007889450908,,10.56,13.35,13.56,13.8,17.58,20.2,20.9,21.64,3.76,5.61,6.48,7.13,0.2,1.4,3.2,6.3,0.9,7.5,11.9,15.4,674.74,635.1,750.73,805.96
