insee,commune,dep,lon,lat,pt,Température moyenne annuelle (°C)__reference,Température moyenne annuelle (°C)__basse,Température moyenne annuelle (°C)__mediane,Température moyenne annuelle (°C)__haute,Température moyenne en été (°C)__reference,Température moyenne en été (°C)__basse,Température moyenne en été (°C)__mediane,Température moyenne en été (°C)__haute,Température moyenne en hiver (°C)__reference,Température moyenne en hiver (°C)__basse,Température moyenne en hiver (°C)__mediane,Température moyenne en hiver (°C)__haute,Température maximale en été (°C)__reference,Température maximale en été (°C)__basse,Température maximale en été (°C)__mediane,Température maximale en été (°C)__haute,Nombre de jours avec Tx ≥ 35°C (j/an)__reference,Nombre de jours avec Tx ≥ 35°C (j/an)__basse,Nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Nombre de jours avec Tx ≥ 35°C (j/an)__haute,Nombre de jours avec Tx ≥ 30°C (j/an)__reference,Nombre de jours avec Tx ≥ 30°C (j/an)__basse,Nombre de jours avec Tx ≥ 30°C (j/an)__mediane,Nombre de jours avec Tx ≥ 30°C (j/an)__haute,Nombre de nuits tropicales (j/an)__reference,Nombre de nuits tropicales (j/an)__basse,Nombre de nuits tropicales (j/an)__mediane,Nombre de nuits tropicales (j/an)__haute,Cumul de précipitations annuelles (mm)__reference,Cumul de précipitations annuelles (mm)__basse,Cumul de précipitations annuelles (mm)__mediane,Cumul de précipitations annuelles (mm)__haute,Cumul de précipitations en été (mm)__reference,Cumul de précipitations en été (mm)__basse,Cumul de précipitations en été (mm)__mediane,Cumul de précipitations en été (mm)__haute,Cumul de précipitations en hiver (mm)__reference,Cumul de précipitations en hiver (mm)__basse,Cumul de précipitations en hiver (mm)__mediane,Cumul de précipitations en hiver (mm)__haute,"Cumul de précipitations quotidiennes remarquables (P99, mm)__reference","Cumul de précipitations quotidiennes remarquables (P99, mm)__basse","Cumul de précipitations quotidiennes remarquables (P99, mm)__mediane","Cumul de précipitations quotidiennes remarquables (P99, mm)__haute",Intensité des précipitations extrêmes (mm/jour)__reference,Intensité des précipitations extrêmes (mm/jour)__basse,Intensité des précipitations extrêmes (mm/jour)__mediane,Intensité des précipitations extrêmes (mm/jour)__haute,Fréquence des précipitations quotidiennes remarquables (j/an)__reference,Fréquence des précipitations quotidiennes remarquables (j/an)__basse,Fréquence des précipitations quotidiennes remarquables (j/an)__mediane,Fréquence des précipitations quotidiennes remarquables (j/an)__haute,Indice feu météo (jours > 40)__reference,Indice feu météo (jours > 40)__basse,Indice feu météo (jours > 40)__mediane,Indice feu météo (jours > 40)__haute,Nombre de jours avec SWI < 0.4__reference,Nombre de jours avec SWI < 0.4__basse,Nombre de jours avec SWI < 0.4__mediane,Nombre de jours avec SWI < 0.4__haute,Écart température moyenne annuelle (°C)__reference,Écart température moyenne annuelle (°C)__basse,Écart température moyenne annuelle (°C)__mediane,Écart température moyenne annuelle (°C)__haute,Écart température moyenne été (°C)__reference,Écart température moyenne été (°C)__basse,Écart température moyenne été (°C)__mediane,Écart température moyenne été (°C)__haute,Écart température moyenne hiver (°C)__reference,Écart température moyenne hiver (°C)__basse,Écart température moyenne hiver (°C)__mediane,Écart température moyenne hiver (°C)__haute,Écart température maximale été (°C)__reference,Écart température maximale été (°C)__basse,Écart température maximale été (°C)__mediane,Écart température maximale été (°C)__haute,Écart nombre de jours avec Tx ≥ 35°C (j/an)__reference,Écart nombre de jours avec Tx ≥ 35°C (j/an)__basse,Écart nombre de jours avec Tx ≥ 35°C (j/an)__mediane,Écart nombre de jours avec Tx ≥ 35°C (j/an)__haute,Écart nombre de jours avec Tx ≥ 30°C (j/an)__reference,Écart nombre de jours avec Tx ≥ 30°C (j/an)__basse,Écart nombre de jours avec Tx ≥ 30°C (j/an)__mediane,Écart nombre de jours avec Tx ≥ 30°C (j/an)__haute,Écart nombre de nuits tropicales (j/an)__reference,Écart nombre de nuits tropicales (j/an)__basse,Écart nombre de nuits tropicales (j/an)__mediane,Écart nombre de nuits tropicales (j/an)__haute,Écart fréquence des précipitations quotidiennes remarquables (j/an)__reference,Écart fréquence des précipitations quotidiennes remarquables (j/an)__basse,Écart fréquence des précipitations quotidiennes remarquables (j/an)__mediane,Écart fréquence des précipitations quotidiennes remarquables (j/an)__haute,Écart indice feu météo (jours > 40)__reference,Écart indice feu météo (jours > 40)__basse,Écart indice feu météo (jours > 40)__mediane,Écart indice feu météo (jours > 40)__haute,Écart jours avec SWI < 0.4__reference,Écart jours avec SWI < 0.4__basse,Écart jours avec SWI < 0.4__mediane,Écart jours avec SWI < 0.4__haute,Écart relatif précipitations annuelles (%)__reference,Écart relatif précipitations annuelles (%)__basse,Écart relatif précipitations annuelles (%)__mediane,Écart relatif précipitations annuelles (%)__haute,Écart relatif précipitations été (%)__reference,Écart relatif précipitations été (%)__basse,Écart relatif précipitations été (%)__mediane,Écart relatif précipitations été (%)__haute,Écart relatif précipitations hiver (%)__reference,Écart relatif précipitations hiver (%)__basse,Écart relatif précipitations hiver (%)__mediane,Écart relatif précipitations hiver (%)__haute,"Écart relatif précipitations journalières extrêmes (P99, %)__reference","Écart relatif précipitations journalières extrêmes (P99, %)__basse","Écart relatif précipitations journalières extrêmes (P99, %)__mediane","Écart relatif précipitations journalières extrêmes (P99, %)__haute",Écart relatif intensité précipitations extrêmes (%)__reference,Écart relatif intensité précipitations extrêmes (%)__basse,Écart relatif intensité précipitations extrêmes (%)__mediane,Écart relatif intensité précipitations extrêmes (%)__haute
59467,Pont-sur-Sambre,59,3.845694257104606,50.231442182897105,,9.922035585294651,12.73244270235358,12.952035585294649,13.25189987960834,17.14244270235358,19.84244270235358,20.602849819412512,21.40284981941251,2.88189987960834,4.732306996667271,5.622306996667271,6.33217129098096,21.030542822745243,23.92945717725476,24.718642943136903,26.37905006019583,0.0986429431369002,1.0945717725476012,2.8918576588214018,6.090500601958302,2.7986429431369007,11.593214715684502,14.7986429431369,25.000000000000004,0.9067852843154988,6.440711705892992,10.637997592166794,14.850211103934692,748.5328831642856,706.1747317797815,806.7536884108819,926.6348464587802,201.70789206810144,148.65858868318392,171.8458896602682,231.7254915865348,187.85439090603768,200.08819970857988,234.72184267961876,290.1703620120392,17.958175518640044,18.592068762756096,21.147038609037125,24.96079614746687,31.829074194331778,29.67074488335444,39.03725875629732,47.98563028806159,3.698642943136901,3.7986429431369007,5.208142341178599,8.6027141137262,0.9864294313690026,0.0,2.972858862738005,15.891435450952022,88.067852843155,81.97285886273801,123.040711705893,166.054282274524,0.0,2.82054282274524,3.0301357056863103,3.32,0.0,2.79986429431369,3.50040711705893,4.24027141137262,0.0,1.92027141137262,2.77,3.44,0.0,2.9785072374505908,3.58837153176428,5.278507237450591,0.0,0.8959288294107008,2.7932147156845017,5.991857658821402,0.0,9.0959288294107,12.398642943136904,22.397285886273803,0.0,5.435283478440594,9.733926421577497,13.937997592166797,0.0,0.1986429431369002,1.5094993980416984,4.9040711705893,0.0,0.0,1.9864294313690027,13.918576588214018,0.0,-6.000000000000001,37.013570568631,76.94571772547602,0.0,-0.05986429431369,0.0802714113726199,0.2304071170589299,0.0,-0.2698642943136901,-0.1594571772547601,0.11986429431369,0.0,0.06959288294107,0.26027141137262,0.54067852843155,0.0,0.00986429431369,0.1704071170589299,0.42986429431369,0.0,-0.0994571772547601,0.1887786488232102,0.4502714113726199
62869,Wailly,62,2.7239305883590577,50.24907055320777,,10.24,13.03,13.23,13.51,17.29,19.86,20.59,21.36,3.38,5.24,6.07,6.73,21.24,24.05,25.03,26.18,0.1,1.5,3.2,6.0,3.2,11.6,15.2,23.1,0.8,5.5,10.2,13.7,690.51,651.93,777.14,809.84,178.47,133.39,165.15,213.18,178.88,180.58,213.97,285.01,16.78,16.95,19.1,22.48,29.86,31.09,35.37,41.78,3.7,4.0,5.8,6.9,1.0,0.0,2.0,11.0,89.0,81.0,115.0,165.0,0.0,2.8,2.98,3.25,0.0,2.65,3.31,4.04,0.0,1.91,2.75,3.3,0.0,2.79,3.78,4.89,0.0,1.2,3.0,5.9,0.0,8.6,12.1,19.7,0.0,4.5,9.5,12.8,0.0,0.3,2.2,3.3,0.0,0.0,2.0,10.0,0.0,-13.0,35.0,65.0,0.0,-0.05,0.13,0.17,0.0,-0.23,-0.07,0.16,0.0,0.01,0.27,0.58,0.0,0.01,0.15,0.34,0.0,-0.02,0.2,0.48
62196,La Calotterie,62,1.7178481344106364,50.47888294396855,,10.49,13.08,13.42,13.76,16.85,18.9,20.09,20.67,4.34,6.17,7.16,7.67,20.22,22.43,23.68,24.63,0.1,0.4,1.9,4.2,1.7,6.1,8.9,17.4,0.5,3.3,7.2,12.1,949.87,919.86,1024.86,1186.95,195.86,139.73,163.52,237.54,267.43,279.43,329.5,398.67,22.62,23.51,26.18,30.23,36.0,37.97,43.87,50.33,3.6,4.2,5.8,8.2,0.0,0.0,2.0,8.0,72.0,71.0,99.0,140.0,0.0,2.62,2.9,3.23,0.0,2.19,3.25,3.84,0.0,1.91,2.78,3.31,0.0,2.38,3.37,4.27,0.0,0.4,1.8,4.2,0.0,4.5,7.3,15.4,0.0,2.8,6.8,11.4,0.0,0.6,2.2,4.5,0.0,0.0,1.0,8.0,0.0,0.0,28.0,60.0,0.0,-0.03,0.09,0.25,0.0,-0.3,-0.17,0.24,0.0,0.08,0.25,0.49,0.0,0.05,0.15,0.35,0.0,-0.1,0.16,0.42
62008,Acquin-Westbécourt,62,2.077022168137649,50.729244552640765,,9.8496056456751,12.430605952222264,12.750616136156752,13.090611044189508,16.29323322747456,18.51404161985988,19.56323322747456,20.272020638896574,3.5465945420991227,5.322268668533555,6.282440214826421,6.8685849712589615,19.660715949006025,22.041908169715036,23.36448887763812,24.220918047102355,0.0999999999999999,0.3040419619266064,1.4547202833810238,4.469429648833733,1.3649270275424208,5.154770164698948,8.168662433079868,13.869375308494034,0.2979790190366967,1.9921197548365488,6.272062704220836,11.972849508481827,988.792305350443,938.882176791727,1061.4418517710535,1221.0277647816577,204.29541011660484,142.01878796563136,175.459590158454,239.4256324834517,277.79215864871514,283.78111444194275,331.1671373418383,407.44527689198645,23.55122295463168,23.862667954878177,26.91977998088078,29.809276252054133,36.4162859015868,38.6398631882706,42.42140997637696,54.53091277201794,3.657303763053915,4.002020980963303,5.298029938709137,7.405346341204773,0.0,0.0,1.0,5.039910422541659,52.99414854021582,52.671809979536114,76.3200618615115,133.55258790863553,0.0,2.5907982084508325,2.8893425478072943,3.1908083923853208,0.0,2.351005398514408,3.270197006129086,4.008590405292932,0.0,1.8354771203053464,2.721419778641556,3.276057954758117,0.0,2.499114989874744,3.63844917820244,4.479984724098268,0.0,0.3040419619266064,1.3527502220901613,4.369429648833734,0.0,3.836377657339457,6.744461581192671,12.34709359822526,0.0,1.4961617167631551,5.974083685184141,11.66016112399242,0.0,0.3020209809633031,1.6979790190366966,3.801406218623048,0.0,0.0,1.0,4.040419619266064,0.0,3.0486009735291173,31.834247949140508,78.50649010696293,0.0,-0.0499949080327559,0.0857405602398795,0.2336582374383735,0.0,-0.300005091967244,-0.1397979019036697,0.1519595047292776,0.0,0.0502071900635743,0.2104092881599046,0.4574237788159689,0.0,0.0194191655472292,0.1348606420818673,0.2723382410857181,0.0,0.0099796321310238,0.195351639948951,0.3747652370663876
62326,Favreuil,62,2.8589465813394748,50.12540018852017,,10.04,12.87,13.04,13.31,17.1,19.72,20.43,21.21,3.17,5.01,5.82,6.52,21.06,23.96,24.9,26.09,0.2,1.4,3.2,5.9,2.9,11.4,14.2,22.1,0.7,5.2,9.6,12.6,700.03,657.06,785.64,823.49,181.44,129.48,162.31,217.36,181.28,184.65,219.66,287.33,17.03,17.23,19.58,23.22,29.89,30.81,35.2,42.61,3.7,3.8,5.8,7.8,1.0,0.0,3.0,14.0,99.0,102.0,125.0,166.0,0.0,2.83,2.98,3.25,0.0,2.74,3.34,4.07,0.0,1.91,2.72,3.33,0.0,2.95,3.83,4.98,0.0,1.1,2.9,5.8,0.0,8.7,11.3,19.2,0.0,4.3,9.1,11.8,0.0,0.2,2.2,4.1,0.0,0.0,2.0,12.0,0.0,3.0,33.0,64.0,0.0,-0.05,0.12,0.18,0.0,-0.27,-0.11,0.16,0.0,0.02,0.27,0.59,0.0,0.01,0.18,0.37,0.0,-0.05,0.18,0.44
62076,Bainghen,62,1.9024973740323206,50.75075835222871,,10.012435722443287,12.622435722443289,12.953653583664932,13.392435722443288,16.432435722443287,18.632435722443287,19.661217861221644,20.58243572244329,3.752435722443289,5.572435722443289,6.602435722443288,7.103653583664933,19.792435722443287,22.142435722443288,23.562435722443286,24.40243572244329,0.1,0.2,1.5,3.8,1.5,4.9,7.6,12.8,0.4,2.5,6.2,13.612178612216445,985.3512992005578,954.0729635923204,1055.582895902408,1229.0581598373462,203.91872809828925,142.29686063678875,169.00077133068052,235.3613799826889,275.4030176328096,287.7972121785703,329.5669283267013,405.89378896349007,23.525128555113422,24.266346416335065,26.786346416335068,29.3433287835255,37.115128555113415,38.715128555113424,44.795128555113415,59.13512855511342,3.6,4.3,5.799999999999999,8.124357224432885,0.0,0.0,1.0,4.0,60.12178612216442,57.24357224432885,88.24357224432885,138.36535836649327,0.0,2.62,2.931217861221644,3.33,0.0,2.33,3.23,4.178782138778355,0.0,1.881217861221644,2.79,3.3112178612216443,0.0,2.46,3.73,4.628782138778356,0.0,0.2,1.4,3.7,0.0,3.5,6.2,11.1,0.0,2.0,5.799999999999999,13.212178612216444,0.0,0.7121786122164423,2.2,4.436535836649328,0.0,0.0,1.0,4.0,0.0,-1.7564277556711514,33.12178612216442,74.0,0.0,-0.03,0.08,0.25,0.0,-0.3,-0.18,0.1536535836649327,0.0,0.08,0.2,0.45,0.0,0.01,0.1287821387783557,0.254871444886577,0.0,0.02,0.18,0.47
62831,Troisvaux,62,2.3438430557533816,50.41073403756595,,9.810566239003531,12.578537927053354,12.818537927053352,13.08056623900353,16.594481303153,18.984481303153,19.960566239003533,20.670424679252648,3.20665117485406,5.03665117485406,5.92665117485406,6.58665117485406,20.40650961510318,23.072452991202823,24.27042467925265,25.30042467925265,0.1,0.64056623900353,2.24056623900353,5.360849358505295,2.320283119501765,8.2,11.160849358505295,18.801415597508825,0.4000000000000001,3.1014155975088253,6.960849358505295,10.001415597508826,865.0656960648487,818.4188568548059,930.2627233100802,1030.6234519830234,197.7646672049043,141.34476228921736,171.65160149926012,227.89877030424248,243.35428900108948,253.4482061986764,301.0400908174382,381.6967884677301,20.683915064149478,20.905094017594354,24.08051763012829,27.86306570564418,32.768867521992945,33.101037393694,39.27900908174382,47.111037393694005,3.7,4.020283119501765,5.75943376099647,7.9,0.0,0.0,2.0,10.79716880498235,78.01415597508826,64.63680553522946,110.02831195017652,159.4056623900353,0.0,2.7779716880498238,2.9779716880498235,3.2679716880498235,0.0,2.547971688049824,3.29608493585053,4.037971688049824,0.0,1.9,2.7720283119501765,3.3600000000000003,0.0,2.731886752199294,3.863915064149471,4.853915064149471,0.0,0.5405662390035301,2.060849358505295,5.24056623900353,0.0,6.0,8.960849358505296,16.301415597508825,0.0,2.42169871701059,6.560849358505296,9.560849358505296,0.0,0.3,2.05943376099647,4.2,0.0,0.0,1.2028311950176502,9.79716880498235,0.0,-5.405662390035301,35.0,75.5943376099647,0.0,-0.04,0.07,0.1939150641494705,0.0,-0.28,-0.15,0.17,0.0,0.06,0.23,0.5520283119501765,0.0,0.01,0.1598584402491175,0.33,0.0,-0.1,0.175943376099647,0.44
62270,Divion,62,2.504493176366587,50.46981069972274,,10.11,12.76,12.99,13.25,16.73,19.06,19.88,20.6,3.68,5.47,6.36,7.02,20.47,23.05,24.13,25.16,0.1,0.5,2.0,4.9,2.5,8.4,11.7,19.5,0.2,1.8,4.9,7.3,727.61,684.99,795.37,878.24,177.68,125.85,155.44,215.97,189.03,197.79,233.6,305.77,19.49,19.96,22.17,24.44,33.32,31.33,37.54,46.38,3.6,4.0,5.3,7.1,0.0,0.0,2.0,9.0,93.0,68.0,120.0,158.0,0.0,2.65,2.87,3.16,0.0,2.46,3.1,3.76,0.0,1.85,2.75,3.3,0.0,2.57,3.67,4.65,0.0,0.5,2.0,4.9,0.0,6.0,9.1,17.0,0.0,1.4,4.6,7.1,0.0,0.3,1.7,3.4,0.0,0.0,1.0,8.0,0.0,-12.0,27.0,59.0,0.0,-0.05,0.09,0.21,0.0,-0.28,-0.12,0.18,0.0,0.05,0.26,0.61,0.0,0.02,0.15,0.25,0.0,-0.06,0.14,0.5
62373,Givenchy-lès-la-Bassée,62,2.760487776260326,50.53197845010602,,10.56,13.2,13.45,13.69,17.14,19.48,20.25,20.93,4.2,6.03,6.91,7.48,20.9,23.42,24.48,25.56,0.1,0.6,2.3,5.0,2.8,9.8,12.9,20.7,0.4,3.0,6.3,9.1,706.57,665.17,782.99,884.26,172.63,120.64,153.98,242.32,183.29,189.94,237.94,293.76,19.08,19.09,22.14,24.86,32.42,33.3,36.91,43.46,3.7,4.1,5.6,7.2,0.0,0.0,2.0,8.0,113.0,92.0,129.0,170.0,0.0,2.64,2.86,3.15,0.0,2.47,3.09,3.73,0.0,1.88,2.77,3.23,0.0,2.64,3.58,4.63,0.0,0.5,2.3,4.9,0.0,6.9,10.1,17.7,0.0,2.5,6.1,8.5,0.0,0.4,1.9,3.5,0.0,0.0,1.0,7.0,0.0,-19.0,17.0,52.0,0.0,-0.05,0.1,0.24,0.0,-0.3,-0.11,0.37,0.0,0.02,0.29,0.6,0.0,0.0,0.17,0.31,0.0,-0.04,0.13,0.4
59222,Faumont,59,3.135232637234806,50.45356510106528,,10.699470318865089,13.449717405775525,13.679223231954651,13.98155471493482,17.761554714934817,20.35738592279536,21.089897300033986,21.85148752228285,3.825301526725624,5.704807352904755,6.517633009705792,7.151554714934821,21.521554714934823,24.34173460919328,25.221909502631508,26.469897300033985,0.2,0.9540422669163848,3.0080845338327693,6.377357096718053,3.7558412095010127,13.22897850273247,17.308134542035152,25.833248314421446,1.5049417382086987,10.605663672930802,14.939533905669592,18.98127183526661,717.6498419684984,660.00451855013,774.7507971688988,878.9302808305106,191.1241385710894,136.0259269700319,167.66543939658925,239.6463972863498,179.57656539552707,187.59738586838372,222.25012650788068,268.39974743378383,17.57761514798445,17.99317640639297,19.67300055023926,22.775150242415823,30.942652688793785,31.38846957146536,34.824479249725755,45.04563553566869,3.623314829801669,4.030055510594995,5.246629659603337,7.018373091592969,1.0,1.0,4.0,16.024708691043493,91.00721934722104,80.22237821939144,121.08134542035152,160.4667966780572,0.0,2.760247086910435,2.952331482980167,3.247421430109398,0.0,2.680921154989768,3.3309211549897677,4.040067192651972,0.0,1.9371743431989632,2.757915603930268,3.2827584641490644,0.0,2.8197529130895647,3.7077762178060856,4.898342585099166,0.0,0.7307274371147163,2.808084533832769,6.251571397812036,0.0,9.512354345521748,13.65229333253414,21.872465366711737,0.0,9.049822463429791,13.480549900544506,17.39964492685958,0.0,0.406740680793327,1.572415358509354,3.369272562885284,0.0,1.0,3.0,14.0,0.0,-6.502275447725929,36.39217052290289,67.22642903281947,0.0,-0.0795058261791301,0.0679156039302681,0.2102470869104349,0.0,-0.2820843960697319,-0.1439217052290288,0.2244880725221091,0.0,0.0769272562885283,0.2402470869104349,0.4856513136020733,0.0,0.0144158790498987,0.1350899471292314,0.3185174785373903,0.0,-0.1001748934382245,0.1709211549897676,0.3200721934722104
62013,Agny,62,2.760614723576159,50.25297296261735,,10.24,13.03,13.23,13.51,17.29,19.86,20.59,21.36,3.38,5.24,6.07,6.73,21.24,24.05,25.03,26.18,0.1,1.5,3.2,6.0,3.2,11.6,15.2,23.1,0.8,5.5,10.2,13.7,690.51,651.93,777.14,809.84,178.47,133.39,165.15,213.18,178.88,180.58,213.97,285.01,16.78,16.95,19.1,22.48,29.86,31.09,35.37,41.78,3.7,4.0,5.8,6.9,1.0,0.0,2.0,11.0,89.0,81.0,115.0,165.0,0.0,2.8,2.98,3.25,0.0,2.65,3.31,4.04,0.0,1.91,2.75,3.3,0.0,2.79,3.78,4.89,0.0,1.2,3.0,5.9,0.0,8.6,12.1,19.7,0.0,4.5,9.5,12.8,0.0,0.3,2.2,3.3,0.0,0.0,2.0,10.0,0.0,-13.0,35.0,65.0,0.0,-0.05,0.13,0.17,0.0,-0.23,-0.07,0.16,0.0,0.01,0.27,0.58,0.0,0.01,0.15,0.34,0.0,-0.02,0.2,0.48
62661,Bouin-Plumoison,62,1.981151892687218,50.376385185318036,,10.241999434795838,12.85177060935565,13.101999434795838,13.411770609355653,16.624879305261242,18.76332495730845,19.864192828940688,20.423553782748638,4.050216261402858,5.821541783915468,6.731541783915468,7.290216261402858,20.003324957308447,22.34332495730845,23.51332495730845,24.46487930526124,0.0132552251260932,0.3,1.6,4.199999999999999,1.58445652047205,5.582168266070193,8.98445652047205,16.58216826607019,0.4,2.784456520472049,6.982168266070192,11.364336532140388,966.2123631414022,921.2492049930758,1024.4861313161214,1145.929721140565,200.24588538130405,137.33561886375188,170.72075212252798,229.0609712099516,270.77063496021714,285.5201590940427,330.5350454637673,417.1354139064322,23.025724874839632,23.87243478362236,26.69818196051584,29.69445934649285,35.78790146611216,38.16392081220698,42.5749044333359,47.9649044333359,3.697711745598143,4.6,5.8,8.715543479527948,0.0,0.0,1.9771174559814324,9.13255225126093,70.15069178242902,72.17357432644759,105.5976002333667,138.24222195850328,0.0,2.61,2.8386744774873907,3.169999999999999,0.0,2.27,3.179313523679443,3.791554347952794,0.0,1.85,2.71,3.22,0.0,2.4802288254401854,3.53,4.44,0.0,0.3,1.6,4.099999999999999,0.0,4.097711745598143,7.484456520472049,14.882168266070192,0.0,2.2,6.684456520472049,10.664336532140386,0.0,1.0,2.1,5.01554347952795,0.0,0.0,1.0,8.977117455981432,0.0,2.7806605855152697,29.936095380794768,63.06864763205569,0.0,-0.04,0.0697711745598143,0.1897711745598143,0.0,-0.3099999999999999,-0.16,0.1899999999999999,0.0,0.0802288254401856,0.26,0.5299999999999999,0.0,0.0397711745598143,0.15,0.28,0.0,-0.08,0.1799999999999999,0.3599999999999999
62608,Neuville-Bourjonval,62,3.024517591329105,50.06795941951617,,9.999478011181782,12.856845231244206,13.026845231244206,13.296318674830877,17.068424898355122,19.736845231244207,20.49526556200422,21.18526556200422,3.1968452312442057,5.064212447048493,5.913159336350905,6.64105310856852,21.331575095257676,24.31788920036437,25.22736264395104,26.475782974711056,0.2,1.8789377434668468,3.673672179333559,6.278937743466847,3.573672179333559,12.952609922800406,17.415750973867393,25.315750973867388,0.5105311282665765,4.278983440708637,7.336904667465494,9.779029244403864,678.72087910009,636.6902789916306,764.4616986928465,810.7038226097734,175.69853926920374,120.9248624711774,159.43901534148608,207.65321881302447,173.54753184510258,179.97064088680963,219.53905666061988,276.50537991369123,17.389986284440262,17.537348932649437,20.41577841137408,23.46578297896919,30.487875489062763,29.92999086055164,37.52630029373887,49.91472986827161,3.694734414576024,3.5105311282665768,5.8,7.4,1.0,0.9473443586671176,3.9473443586671175,17.78937743466847,94.1579673498124,87.42124662101118,114.4739011978097,162.36858991514393,0.0,2.8763141051066987,2.9978937764757534,3.268420330760014,0.0,2.786314107235768,3.4463141051066986,4.096314105106699,0.0,1.9378937743466849,2.7289468871733424,3.424734435866712,0.0,3.0147344379957803,3.886840661520027,5.084734435866712,0.0,1.5842033076001354,3.478937743466848,5.989468871733424,0.0,9.763141051066984,14.13681323040054,21.54207881582452,0.0,3.563186769599459,6.926373539198917,9.247435838313448,0.0,-0.1842033076001352,2.105265585423976,3.8,0.0,0.9473443586671176,2.947344358667118,14.842033076001352,0.0,-3.947343932853369,24.157967136905523,67.10531128266577,0.0,-0.0599999999999999,0.1094734435866711,0.1989468850442736,0.0,-0.3094734435866711,-0.1394734435866712,0.1394734435866712,0.0,0.0489468871733423,0.2989468871733423,0.5978937743466847,0.0,0.0084203307600135,0.162106227782384,0.36,0.0,-0.0878937743466847,0.2615796692399865,0.4894734435866711
62758,Saint-Martin-Boulogne,62,1.6473484363577349,50.723609489299726,,10.453454302116484,13.020807202447406,13.391783282667994,13.795483357921563,16.58331743911683,18.641549275135343,19.736950637018072,20.523182473737265,4.454031691433647,6.261855849377181,7.284757709354895,7.8266284326315105,19.59354038202296,21.70854881516264,23.166195730154428,23.9259824359053,0.0317624746246278,0.2185429915534684,1.1615562479706332,3.587995214112952,1.356068498275645,4.217013813890085,7.219482406335018,13.56612575235843,0.6232555676795849,3.763754199157292,7.769102570659763,15.640235157747703,856.733796206182,839.3737808106031,928.5077070272478,1070.4521384651982,177.1790479166129,125.33419801935229,146.4863322991937,214.36631848163236,231.50835615237827,246.28730377641176,271.08345353170176,335.8684323802433,21.52173256887495,22.024963104301108,24.521500442179335,28.271502579249614,35.14244153358372,36.9122258733436,42.5935335258316,52.46926013469059,3.6,4.117296263820919,5.696173638632636,8.286840884479911,0.0,0.0,1.392189255982385,6.598948596430083,79.56244548160882,73.37865797820093,102.9377005488306,150.32706530550462,0.0,2.5931290920460945,2.927264278855049,3.288852808342618,0.0,2.183475676885452,3.1528875528038807,3.949119389523071,0.0,1.879146106250652,2.79650220963642,3.3444510403532104,0.0,2.266604768931547,3.5188949911549527,4.286125705014639,0.0,0.2185429915534684,1.1325376481934997,3.5086711481577213,0.0,2.86094531561444,5.8299580145586845,12.078294779458156,0.0,3.0114800317005725,7.345847002980178,15.02230309855043,0.0,0.4595343466692129,2.053935555784343,4.668297892926444,0.0,0.0,1.0,5.731143427141679,0.0,-2.24141782438338,28.0273670731922,60.73607066352204,0.0,-0.0170981400222866,0.0863360708036576,0.2568237525375372,0.0,-0.2857315226008193,-0.1818542991553468,0.2132569678741936,0.0,0.0876580191107735,0.2473114342714167,0.442280887653607,0.0,0.0104352063152321,0.1321122625188283,0.3332569678741937,0.0,-0.0241962800445732,0.1996369910393752,0.475440710994802
62888,Wierre-au-Bois,62,1.7683900379913065,50.650965708468306,,10.059624623655782,12.67858572289922,13.00672501770422,13.41450924701016,16.47586747286017,18.581284398602406,19.724447895869805,20.417667726084336,3.8237624506852015,5.660463493333483,6.671703324338427,7.233484902396243,19.8413660348362,22.07420267972033,23.44641049664033,24.3067684044358,0.1,0.2226005659515633,1.6900287604792432,4.236796335855209,1.495588717953606,4.727344161087942,7.750200834386975,14.284737677625248,0.3773994340484367,2.494797446581725,6.0529602180056425,11.179174388152864,980.4483704834752,952.1080914756296,1044.6971291273978,1223.5305431674303,202.5303805859897,142.97546234075338,168.51931417149268,244.76677644403463,276.3932970116922,294.5949890791011,323.34986916498656,399.28941426802095,23.40306643147315,24.06506269261389,26.06332511618382,30.60339887789021,36.8978020593832,39.52021270915512,44.59783098436577,53.515135861358026,3.63679633585521,4.250992105758855,5.813778001858776,8.132641161156286,0.0,0.0,1.0,6.452011319031268,62.03388994293148,60.6701042648281,87.98348101572275,140.9696840976294,0.0,2.637541522253073,2.938496869400661,3.298564256939896,0.0,2.239937038932552,3.259420902614427,3.962622057662608,0.0,1.908519971038798,2.808781353258017,3.373801436696714,0.0,2.4022575474985457,3.4964640387944885,4.393261607019019,0.0,0.1775861857119418,1.6224138142880584,4.136796335855209,0.0,3.231755443134336,6.372801400338537,12.656763905862828,0.0,1.98060167667808,5.7853452718144585,10.73838453829613,0.0,0.6509921057588549,2.158792382098397,4.487626780916664,0.0,0.0,1.0,6.226005659515634,0.0,4.052468181361347,33.40789849856733,71.46811840093827,0.0,-0.0250992105758854,0.0714195769903645,0.2463016912481286,0.0,-0.2954798868096874,-0.1850992105758855,0.2045432148284491,0.0,0.073219830214531,0.2443216920385417,0.4357225938625557,0.0,0.0190402263806253,0.1159396901806772,0.3208635812429283,0.0,-0.0436166725180729,0.1723980257760897,0.4367010426482809
